comment_text,pseudo_label,confidence_score
mbg itu bukan singkatan makan bergizi gratis tapi makan beracun gratis,negatif,0.9047620296478271
teman aku yang makan,netral,0.9482015371322632
yang goblok itu mbg yang goblok,negatif,0.9991219639778137
tapi kalau di aceh memang ada yang makan ikan hiu dan enak,positif,0.9938337802886963
yang menerima mbg sama yang keracunan ribu masih aman argggghhhhh,negatif,0.9972840547561646
mantap informasinya,positif,0.9993127584457397
ibarat perusahaan qc ya buruk karena output ya racun,negatif,0.9994465708732605
aku suka ikan hiu kakak,positif,0.998892605304718
alhamdulilah di sekolahku sih aman ya mbgnya,positif,0.9977859258651733
makanan berpotensi gumoh,negatif,0.9455574154853821
ya kalau menunya mi gacoan katsuitu sudah tidak sehat lagi dong,negatif,0.9931561350822449
sama makan b bercun tidak gratis mbg makan beracun gratis,positif,0.9633907079696655
yang dikit ya di korupsi,negatif,0.9993124008178711
lucu jir keracunan tanggung jawab orang tua wadah hilang tanggung jawab orang tua,negatif,0.9406219124794006
mbgmakan beracun gratis,negatif,0.9983996748924255
itu bukan makan gratis kita bayar pakai pajak sebagai yang bayar kita punya kewajiban menuntut hak kita agar dilayani dengan baik camkan itu,negatif,0.994330883026123
adek inoen terbawa,positif,0.9766557812690735
program nya bagustpi eksekutor nya busuk tidak mungkin tidak dikorupsi lah ya itu anggaran mbg anggaran apapun di indonesia itu ibaratnya seperti air terjun yang mengalir deres tapi semakin kbawah semakin kecil aliran airnye,negatif,0.9950834512710571
geloh ikan hiu tidak itu kenapa tidak sekalian ikan tuna goreng,negatif,0.9661254286766052
mie gacoan juga sepertinya kurang bergizi,negatif,0.9986490607261658
anjing semangka apaan itu,negatif,0.9978522062301636
prabowo buat buat tolong gaza padahal rakyat makan racun,negatif,0.9910967350006104
yang ada malahan makan beracun gratis,negatif,0.9940306544303894
prabowo peduli apa gwejh,negatif,0.9953247308731079
grup yang belum dapat mbg,netral,0.9973658919334412
menurutku kayaknya piringnya yang beracun,negatif,0.9981473684310913
karena vendor ya korupsi anggaran mbg,negatif,0.9982631802558899
untung di aku tidak dikasih program mbg,negatif,0.9638187289237976
omong kakak kayaknya kamu manas sin sih apalagi soal surat itusurat itu kayaknya dari madrasa bukan dari pusat,negatif,0.9900985360145569
asikk di korupsi muludi ousat bagaimana di kasih dana giliran di salurkan malah di korupsi tahi,negatif,0.997363269329071
negara korupsi,negatif,0.9974088072776794
itulah pemerintah kita yang merajalela seolah korupsi semakin tidak terkendaliemang sih dari pejabat sipil sampai atasan sama saja kasus mana lagi yang tidak bisa di selesaikan pov pejabat,negatif,0.9993606209754944
tapi di sekolah aku aman aman saja kok bang sudah hampir setahun program itu berjalan aku dan teman aku pada tidak pernah itu dapat makanan yang basi masih pada segar semua makanannya jadi intinya tidak di semua wilayah program mbg itu jadi makanan beracun gratis disini di maros sulsel saja aman aman saja kok bnag terimakasih bapak prabowo,positif,0.9924174547195435
chicken katsu mi gacoan kau bilang sehat kakak riceball masih ok lah sehat,netral,0.9288867115974426
aku dukung terus bro 𝑨𝑴𝑩𝑰𝑳𝐃,positif,0.9982329607009888
masya allah semangka ya seperti papir begitu kok bisa yahbener koruptor sudah mndarah daging di lapisan manusia serakah dimana pun berada,negatif,0.9992825388908386
mending bikin dapur jir jadi masak langsung mengasih daripada masak malam dan menunggu jam siang sempat basi makanan ya mending dapur saja terus di buat seperti prasmanan tapi yang mengasih adalah staf jadi teratur dan tidak ada siswa yang serakah seperti luar negeri ada kantin ya dan sedia mejanya dipada seperti begini banyak keracunan karena keburu basi,negatif,0.9722862839698792
aku juga makan sekolah geratis,netral,0.9800296425819397
siapa yang setutju mbg untuk koruptor saja,negatif,0.9993818998336792
kalau pihak sekolah masih lah bisa diwajarin kalau tidak ngambil tanggung jawab tapi bagaimana ceritanya panitia yang mengawasi proses pembuatannya malah tidak mau dimintai tanggung jawab,negatif,0.998405396938324
mie gacoan bergizi ya,positif,0.9961367249488831
aku tidak keracunan kok mungkin tukang masak di daerah mereka itu korupsi kakak,negatif,0.9920108914375305
menurut aku bagaimana pengelola ya sih soalnya itu kan suka ada yang menawari mau tidak jadi yang masak di dapur mbg gitu kan terus kata yang ngajaknya lumayan bisa beli yang lebih murahjdi dapat uang ya juga di korupsi gitu bukan pemerintah saja rakyat pun korupsi juga,negatif,0.998089611530304
disitu doang yang enak,negatif,0.9458730816841125
benerbener berkualitas tidak hanya buat ditonton 𝔸𝕄𝔹𝕀𝕃𝐃tapi bisa jadi bahan renungan juga teruskan bikin konten seperti begini,positif,0.996758759021759
indonesia pusaka indonesia busuk,negatif,0.9988492727279663
woooyyy sedari awal ini program sudah bermasalah ini program politik habis,negatif,0.9994649291038513
jadi kesalahan mbg ini ada di sekolahnya,negatif,0.9990168809890747
koar hukum mati koruptor rakyatnya juga sama saja kelakuannya jir,negatif,0.9994938373565674
program gagal parah,negatif,0.9994646906852722
taka ibu aku kalau makanan lebih tidak boleh kalau beracun atau tidak beracun tapi aku ya tidak mau,negatif,0.9927910566329956
programnya bagus tapi pelaksanaannya tidak dikontrol,negatif,0.9938392043113708
karena tidak ada sehat ya,negatif,0.9864711165428162
di tempat aku ada burger,positif,0.955815315246582
